,Input,Wav filename,flag value,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,Real Values,Predicted Values
781,782,/content/drive/MyDrive/ReCirCor/training_data/training_data/50254_PV.wav,1,-7371.034,283.32803,107.056335,18.060598,-35.479885,-30.147173,-4.896365,-1.5136708,-1.0613091,-1.2364565,-0.7328527,-0.30239195,0.8216544,-0.3580443,-0.053980093,0.90982705,0.7681448,-0.8396605,0.112711675,-0.06485096,0,1.0
782,783,/content/drive/MyDrive/ReCirCor/training_data/training_data/50254_TV.wav,1,-7335.726,-462.36816,88.38397,76.21725,-47.034683,-29.81654,-6.238338,-0.33072266,-10.741923,-2.8545265,-1.683104,-0.6836512,2.5135028,-0.44787076,0.5201228,1.3196185,-0.4061312,0.027568921,1.0493231,-0.004838161,0,0.0
783,784,/content/drive/MyDrive/ReCirCor/training_data/training_data/50254_MV.wav,1,-8868.956,-424.65656,107.56683,64.680084,-33.35537,-29.48374,-4.4974694,-0.48167694,-7.691634,-2.2454417,-1.8878443,-0.5860665,2.0323443,-0.047333404,0.95409685,1.1968069,-0.8019799,-0.29949445,0.75786316,0.22965728,0,1.0
784,785,/content/drive/MyDrive/ReCirCor/training_data/training_data/50255_AV.wav,1,-7001.1504,836.73956,425.92535,20.111143,-22.11313,-27.13306,-2.7957132,0.3296833,1.434181,0.24161942,2.122312,-0.23489268,0.89102983,1.509642,0.71516687,0.46621618,-0.8993755,-0.4197299,-0.56471425,-0.3508066,0,1.0
785,786,/content/drive/MyDrive/ReCirCor/training_data/training_data/50255_MV.wav,1,-6569.0635,-84.6258,235.3207,-168.67336,20.346926,37.001072,3.9692442,-3.2746851,-8.584367,-1.2346387,4.464061,-0.06336638,0.48981637,1.1956322,0.025262399,0.8091297,-0.40387228,-0.5193792,-0.8312,0.2642647,0,1.0
786,787,/content/drive/MyDrive/ReCirCor/training_data/training_data/50256_AV.wav,1,-5917.2773,-246.57037,208.29286,68.91592,-50.370094,-25.764246,-7.4664936,-0.5719533,-11.886359,-2.9626946,10.305511,-0.4617972,1.2735804,-0.4988655,-0.9785349,0.15724437,0.33910093,-0.3012359,0.257527,-0.58429456,1,0.0
787,788,/content/drive/MyDrive/ReCirCor/training_data/training_data/50256_PV.wav,1,-8759.59,-451.77173,54.977066,45.82569,-26.078651,-21.233185,-3.0851495,-1.2617307,18.374048,1.9010624,-19.063124,-0.18573388,0.18680815,0.28474653,0.864838,-0.67731917,-0.06425322,0.54548955,-0.5358944,-0.97465074,1,1.0
788,789,/content/drive/MyDrive/ReCirCor/training_data/training_data/50256_TV.wav,1,-8057.565,-300.15005,156.28441,45.325737,-27.049849,-15.550581,-4.1409097,-1.7413136,-2.1866727,-1.4177063,7.122596,-0.28683773,0.5483542,-0.9795787,-0.55302054,-0.14299718,0.9739881,0.37968728,0.29608732,-0.4986167,1,1.0
789,790,/content/drive/MyDrive/ReCirCor/training_data/training_data/50256_MV.wav,1,-3868.1882,435.28928,-391.23376,198.15427,-26.291935,13.684747,-11.509225,-1.2209711,2.5062857,-0.2659827,1.2459332,-0.41922703,0.60842645,-0.37196672,0.32612804,0.79724145,0.16052671,0.16228117,-0.32603097,0.058465354,1,0.0
790,791,/content/drive/MyDrive/ReCirCor/training_data/training_data/50258_PV.wav,1,-9193.227,-473.95172,88.187416,66.33595,-33.773758,-32.224125,-4.0943155,0.2828397,-13.488386,-2.7995865,11.75632,-0.6152203,1.5895162,-0.87249815,0.06394873,0.38045627,-1.656155,0.81824,0.11927825,0.860528,1,1.0
791,792,/content/drive/MyDrive/ReCirCor/training_data/training_data/50258_TV.wav,1,-8600.046,-486.54773,73.93737,61.449055,-32.372597,-28.896448,-3.129446,-3.1580708,33.66301,2.7965264,-10.860706,-0.12761252,0.15881567,-0.46285373,-1.3015707,-0.5245389,-0.3931045,-0.20050685,0.73670864,-0.2533882,1,0.0
792,793,/content/drive/MyDrive/ReCirCor/training_data/training_data/50258_MV.wav,1,24041.223,2160.7795,658.515,124.65687,81.46852,196.5463,-17.305508,-11.134349,-7.906965,-1.6751223,-1.244598,-0.5290149,0.95246077,-1.0926033,0.19817619,0.8657749,0.64518344,-0.5613715,-0.13363507,-0.28586566,1,0.0
793,794,/content/drive/MyDrive/ReCirCor/training_data/training_data/50260_AV.wav,1,-8559.816,-260.4303,104.91769,-5.53524,-17.364334,-20.012976,4.182608,0.8373104,-1.6115408,1.1748878,0.33156505,-0.31468275,0.47429743,0.7412313,0.9214927,-0.19223793,-0.66396946,-0.09021544,-0.6120658,-0.3088385,1,1.0
794,795,/content/drive/MyDrive/ReCirCor/training_data/training_data/50260_PV.wav,1,46841.215,-9281.195,406.77573,-1176.3038,-872.7417,-295.60068,112.33456,184.12416,-1.3599268,73.45039,-0.5801482,-14.504576,-1.1640096,-0.15782303,0.41039455,0.67543626,0.62367946,0.4846283,0.3489138,0.06107757,1,0.0
795,796,/content/drive/MyDrive/ReCirCor/training_data/training_data/50260_TV.wav,1,8634.915,2448.035,11.713598,-930.82214,279.6208,398.44595,20.452457,-22.230337,-6.875335,-0.7092023,-2.2131743,-0.12234639,0.8882221,0.34304607,-1.19188,-0.00012604003,-0.06991597,-0.046126362,0.35418314,-1.1815375,1,1.0
796,797,/content/drive/MyDrive/ReCirCor/training_data/training_data/50260_MV.wav,1,-1136.1882,1081.4464,-1270.6119,-1186.3748,973.7643,575.3377,57.450058,-32.948692,-7.856477,1.9935977,-0.42738673,-0.29110113,0.58260286,-0.9226983,-0.058780923,0.54906887,0.8777325,-1.5259519,-0.24621463,-0.19934888,1,1.0
797,798,/content/drive/MyDrive/ReCirCor/training_data/training_data/50261_AV.wav,1,-3342.6824,-1379.9552,-407.64435,69.80777,-103.92273,-34.617138,-6.7431583,-2.1482692,8.072155,-1.287217,-7.1937633,-0.25035292,1.3530047,0.24753706,-0.024562323,1.3195382,0.31164908,-0.47884268,0.1705703,-0.048433293,0,0.0
798,799,/content/drive/MyDrive/ReCirCor/training_data/training_data/50261_PV.wav,1,522.7265,-815.1815,-204.31584,-49.611206,-111.417694,-13.43554,-6.7408957,-3.92292,3.055616,-2.004321,-4.486807,-0.34634215,1.1611831,-0.27862728,0.10613917,1.5086869,-0.0025260465,0.090692006,0.37548548,-0.14581111,0,0.0
799,800,/content/drive/MyDrive/ReCirCor/training_data/training_data/50261_TV.wav,1,25288.178,525.24243,1341.103,-140.69797,-220.33682,17.368654,-21.040817,-3.8625212,-9.082291,-5.151787,2.3615646,-0.20665705,0.38533208,-0.11171096,-0.03342617,0.5547763,0.99327606,-0.30244637,0.08690232,0.31952348,0,0.0
800,801,/content/drive/MyDrive/ReCirCor/training_data/training_data/50261_MV.wav,1,7919.928,-130.63411,-399.65836,-30.090822,-22.221386,146.27032,-7.963164,-6.713019,-6.207152,-1.6584674,-0.5409485,-0.46159577,0.61059123,-0.28071094,-0.32176024,0.37683412,0.22056545,-0.39555594,-0.6234341,0.098520875,0,0.0
801,802,/content/drive/MyDrive/ReCirCor/training_data/training_data/50263_AV.wav,1,-8412.367,-478.45255,114.10198,50.4642,-37.13407,-30.684406,-4.766641,-4.8527017,47.80812,4.295122,-34.249493,0.08723011,-0.24533196,0.5102671,1.2537272,-1.3251015,-0.6441528,-0.42349502,0.46417278,0.22893076,0,0.0
802,803,/content/drive/MyDrive/ReCirCor/training_data/training_data/50263_PV.wav,1,-5610.1978,-542.09814,275.78366,75.95599,-66.29651,-37.76081,-7.5055933,-3.2731845,29.340172,1.7095917,-28.161327,-0.0976521,0.10993163,-0.26319733,-1.3481978,-0.45739472,-0.81193465,-0.022363055,-0.1199914,0.74094874,0,0.0
803,804,/content/drive/MyDrive/ReCirCor/training_data/training_data/50263_TV_1.wav,1,-7237.432,-390.8401,376.30264,27.964277,-29.867409,-25.358469,-4.368605,0.13079865,-6.615541,-2.3402283,3.0362203,-0.3538165,0.64486873,-0.69213665,-0.47515413,0.3816626,-0.4100207,0.9025681,-0.16298947,0.45529556,0,1.0
804,805,/content/drive/MyDrive/ReCirCor/training_data/training_data/50263_TV_2.wav,1,-7604.1094,-546.0978,111.103714,78.31453,-48.828888,-33.234314,-5.723927,-1.164593,4.70578,-0.8629996,-5.4297667,-0.34646785,0.834496,-0.5725084,0.04793354,0.7259091,0.18047637,-0.57111377,-0.08591454,0.47508234,0,0.0
805,806,/content/drive/MyDrive/ReCirCor/training_data/training_data/50263_MV.wav,1,-9052.361,-422.58786,86.99868,50.23178,-23.501005,-24.364347,-3.9672723,-0.54865694,-7.0106735,-2.1587079,-2.6213818,-0.4423561,0.75300586,-0.75846756,0.8834083,-0.6303802,0.1333334,-1.0678452,0.08851028,0.5940033,0,1.0
806,807,/content/drive/MyDrive/ReCirCor/training_data/training_data/50264_AV.wav,1,11074.196,1280.6157,1616.8802,-192.57872,-56.702827,55.215984,11.554661,12.960653,-8.010497,-3.9560764,-0.70953894,-0.04934771,0.2693447,1.7940137,0.9093449,-0.6002179,-0.5035689,-0.019828051,-0.6586323,-0.8220904,0,0.0
807,808,/content/drive/MyDrive/ReCirCor/training_data/training_data/50264_MV.wav,1,-8380.253,-228.03494,123.19676,17.132013,-0.89499503,-15.997811,5.150543,4.314325,-11.8468895,1.3809253,-2.2047634,0.1983252,0.8046663,1.4868187,0.8218458,-0.2773619,-0.5545415,-0.19774817,-0.76317155,-0.23820297,0,1.0
808,809,/content/drive/MyDrive/ReCirCor/training_data/training_data/50271_AV.wav,1,-3464.6372,581.31604,330.14322,112.33323,-34.255234,-11.901837,-11.786991,-1.7440081,3.4340208,-0.9486496,-2.5554233,-0.2622445,1.0595566,0.25822476,1.0871336,-0.1497092,-0.1642683,0.28791988,0.13649093,-0.40862858,0,0.0
809,810,/content/drive/MyDrive/ReCirCor/training_data/training_data/50271_PV.wav,1,-8618.636,-195.25903,177.41147,43.6517,-20.939148,-20.72217,-3.8436372,-0.16923527,-14.454285,-2.7674346,11.029202,-0.5835315,2.08194,-0.27313462,-0.9768113,-0.0039587445,-0.88915884,0.24264373,1.0153692,-0.13396148,0,1.0
810,811,/content/drive/MyDrive/ReCirCor/training_data/training_data/50271_TV.wav,1,-8112.0303,-359.47983,109.11194,45.97839,-31.522194,-25.400656,-3.2825694,-1.492003,5.716586,-0.41516978,0.18455863,-0.2372962,1.028117,0.27409473,-0.7090098,0.71403146,-0.36044103,-0.8046857,0.5305689,-0.33249032,0,1.0
811,812,/content/drive/MyDrive/ReCirCor/training_data/training_data/50271_MV.wav,1,-9061.386,-426.07968,95.54305,63.577656,-31.671747,-30.136467,-4.019168,-0.4842946,-5.989449,-1.9879285,5.232205,-0.566602,1.8194138,-0.32157546,1.530484,-0.4839656,-0.62199336,-0.6058618,1.0403404,0.13716932,0,1.0
812,813,/content/drive/MyDrive/ReCirCor/training_data/training_data/50272_AV.wav,1,-8236.507,-380.23743,-122.47026,106.706894,-22.23102,-18.776102,-4.140319,-1.8697336,21.494486,1.6691536,4.1653414,-0.20445089,0.78257066,-0.07102079,-1.2283497,0.08386721,-0.45065156,-0.69025046,1.0889305,-0.71123165,0,0.0
813,814,/content/drive/MyDrive/ReCirCor/training_data/training_data/50272_PV.wav,1,-8412.866,-565.6801,-7.3268485,79.96887,-39.168797,-31.348368,-3.5962875,-3.4531608,41.948532,4.136863,1.1817114,0.06971434,-0.4167385,0.5020797,0.80032367,-0.14738336,0.49662173,-1.4674734,0.5902759,-0.5515373,0,0.0
814,815,/content/drive/MyDrive/ReCirCor/training_data/training_data/50272_TV.wav,1,-9016.657,-442.5308,93.83633,67.45124,-32.64233,-31.008726,-4.5229387,-0.56680113,-5.4910226,-1.9673004,13.741416,-0.5551966,1.2671546,-1.3419212,-0.40008253,0.103554256,-0.073128924,-0.77771604,0.87460643,0.21220286,0,1.0
815,816,/content/drive/MyDrive/ReCirCor/training_data/training_data/50272_MV.wav,1,-8901.226,-407.93408,158.35999,49.41932,-33.98533,-32.24552,-4.433339,-1.1224158,1.004007,-1.240508,8.355572,-0.46543503,1.1204721,-0.9341978,1.4872177,-0.020464763,-1.3417999,2.3804197,0.5864512,0.5951938,0,1.0
816,817,/content/drive/MyDrive/ReCirCor/training_data/training_data/50273_AV.wav,1,-4393.446,688.89557,254.02774,40.946564,12.875617,24.99133,-6.1375823,-3.3979657,-7.203093,-1.7625937,-4.009424,-0.27562186,0.25358033,-0.110641524,1.1936413,-1.264695,0.10815851,0.32713407,-0.13917257,-0.1768821,0,1.0
817,818,/content/drive/MyDrive/ReCirCor/training_data/training_data/50273_PV.wav,1,-8875.896,-356.42828,141.24385,45.124817,-26.733631,-29.07871,-2.6274848,0.17388219,-12.824011,-2.428133,8.138363,-0.3216908,1.2493097,-0.10285666,-1.2351508,-0.74047726,-0.6388214,-0.5453788,0.2711938,0.036453787,0,1.0
818,819,/content/drive/MyDrive/ReCirCor/training_data/training_data/50273_TV.wav,1,12078.824,-3616.805,-1066.0817,61.266468,-281.96783,-52.623787,-11.92898,-1.9780877,-4.621154,-4.538122,1.7498871,0.046319474,0.42396194,-0.80391663,0.06883185,0.29007867,0.82882196,-0.41192317,-0.2729882,0.3807038,0,0.0
819,820,/content/drive/MyDrive/ReCirCor/training_data/training_data/50273_MV.wav,1,-8457.65,-166.5664,180.92961,77.49015,-14.9753475,-18.909676,-3.4288068,-0.7683087,8.642998,0.8699676,-6.179905,-0.082858205,-0.0032683066,-0.044134766,1.086106,-1.2595977,-0.017444802,0.17592065,-0.51346815,-0.3299877,0,1.0
820,821,/content/drive/MyDrive/ReCirCor/training_data/training_data/50275_AV.wav,1,-8906.174,-305.22098,104.322716,45.19596,-32.6545,-30.956383,-3.8497384,-3.519047,35.422382,3.3834486,7.660115,0.0044289255,-0.79423153,-0.3648845,-1.3543121,-1.1162267,-0.36005366,-0.266983,-0.0874138,-0.22741804,0,1.0
821,822,/content/drive/MyDrive/ReCirCor/training_data/training_data/50275_PV.wav,1,-7296.711,641.81036,329.83832,14.358072,-31.614574,-28.049206,-5.7092776,-1.5947496,10.945746,0.34254077,5.165091,-0.22871092,0.23874536,-0.4157534,0.098151326,-0.41628718,-0.041956626,-0.39052933,-0.32718387,0.5244903,0,1.0
822,823,/content/drive/MyDrive/ReCirCor/training_data/training_data/50275_TV.wav,1,-8847.799,-261.95773,128.43639,65.4919,-19.986141,-23.358412,-3.3539867,-0.9340789,1.2079328,-0.9585031,-5.8207088,-0.41378227,1.3279564,-0.18138637,1.28459,-0.914131,-0.06572439,-0.6378322,0.5858299,0.06854981,0,1.0
823,824,/content/drive/MyDrive/ReCirCor/training_data/training_data/50275_MV.wav,1,-6394.9165,1365.3268,-1142.1129,-138.7886,-63.682434,-38.17222,1.1041881,-3.659945,23.979523,0.88928133,11.704921,0.085872635,-0.6313392,-0.84238845,-1.3216022,-1.1115612,-0.22913082,0.12267076,-0.23605432,-0.21552384,0,1.0
824,825,/content/drive/MyDrive/ReCirCor/training_data/training_data/50276_AV.wav,1,-9031.223,-362.00043,79.84563,39.105392,-35.16459,-32.658535,-3.6674356,-0.56584054,-5.721921,-1.9717438,0.5023295,-0.386738,0.47033006,-0.8599323,-0.8808974,-0.48466936,-0.69099295,0.6384166,-0.07416606,0.64575064,0,1.0
825,826,/content/drive/MyDrive/ReCirCor/training_data/training_data/50276_PV.wav,1,-8815.696,-269.40158,-7.328965,-44.847282,-31.333437,-20.858786,-0.49580798,-1.2942431,-9.897253,-2.211755,8.605003,-0.44522873,0.99626297,-0.6696168,0.7321091,0.046122033,-0.3214276,-0.33099183,-0.10355237,0.9237466,0,1.0
826,827,/content/drive/MyDrive/ReCirCor/training_data/training_data/50276_TV.wav,1,-8118.4126,310.48178,-233.86479,131.97835,13.358162,-13.640877,-1.9997637,1.9249885,-7.0602283,-0.55560315,8.067527,-0.39101988,0.16168974,-0.99775505,-1.3769362,-1.2965896,0.49778795,-0.84004414,-0.1410588,-0.57737124,0,1.0
827,828,/content/drive/MyDrive/ReCirCor/training_data/training_data/50276_MV.wav,1,-8920.223,-456.03384,31.616606,53.99425,-34.83744,-29.796806,-3.541693,-0.34557125,1.6228579,-0.76929975,4.7101955,-0.26092076,0.106206246,-0.8224556,0.8721402,-1.2532238,0.5596772,-0.9250737,-0.1416841,0.3221077,0,1.0
828,829,/content/drive/MyDrive/ReCirCor/training_data/training_data/50277_AV.wav,1,-8440.615,-318.42404,146.9571,43.607826,-27.444273,-24.484173,-3.4364758,-0.22050221,-10.708524,-2.4360495,-5.4392853,-0.45286325,0.8772363,-1.0528069,-1.2608479,-1.2693927,0.56113607,-0.19980526,0.5853676,0.28574353,1,1.0
829,830,/content/drive/MyDrive/ReCirCor/training_data/training_data/50277_PV.wav,1,-6399.5938,-549.4589,98.4131,24.74776,-46.467865,-24.807224,-5.2415285,-1.259622,2.4524877,-1.2717932,-4.5379376,-0.25097787,1.0428942,0.5372509,1.2091957,-0.5710688,-0.44954535,-0.16697076,0.035543285,-0.3945171,1,0.0
830,831,/content/drive/MyDrive/ReCirCor/training_data/training_data/50277_TV.wav,1,-8044.882,-445.08398,191.52438,47.731613,-42.89853,-35.090115,-4.6523876,-1.1822329,5.3783984,-0.64655054,-15.165408,-0.17520067,0.6005861,-0.26769617,-1.378537,-0.6851009,-0.52401114,0.4766442,-0.15094493,-0.4070139,1,1.0
831,832,/content/drive/MyDrive/ReCirCor/training_data/training_data/50277_MV.wav,1,-8229.452,-329.70706,208.51459,44.08676,-34.552475,-31.506298,-4.3781962,-3.9036148,42.524273,3.9406404,-7.1062274,0.2057333,-1.033952,-0.033872988,0.040994417,0.031586103,0.56508654,0.26990196,-0.44090843,0.266134,1,1.0
832,833,/content/drive/MyDrive/ReCirCor/training_data/training_data/50278_AV.wav,1,-7336.8613,-464.78357,52.21931,19.114672,-25.98861,-19.521385,-3.128113,-1.629238,-3.4153516,-1.6314647,-2.5418355,-0.3495004,0.563855,-0.5915156,0.5626095,-0.30884066,0.46334144,-0.67307484,-0.4705329,-0.20287137,0,1.0
833,834,/content/drive/MyDrive/ReCirCor/training_data/training_data/50278_PV.wav,1,-7412.542,-747.19385,-79.79056,48.437824,-30.17047,-26.733871,-1.0591593,-2.6993177,0.45948908,-1.000986,9.728069,-0.3830997,0.94030917,-0.30336165,1.2555094,-0.06402431,-0.7150687,1.1931192,-0.16929652,-0.20458682,0,1.0
834,835,/content/drive/MyDrive/ReCirCor/training_data/training_data/50278_TV.wav,1,-8489.754,-366.9026,72.06811,55.617317,-22.422764,-26.881447,-2.1655183,-2.8688838,12.006765,0.3434039,-4.4398046,-0.2952748,0.7882758,-0.13905205,1.1796244,-0.122537844,-0.49406362,1.0611672,0.20442674,-0.24448943,0,1.0
835,836,/content/drive/MyDrive/ReCirCor/training_data/training_data/50278_MV.wav,1,-7738.3745,-94.80892,147.22427,-75.409195,-17.274742,-5.576061,-1.0330299,-3.95655,13.703153,0.55509037,18.882587,-0.18162896,0.6940734,-0.114307426,-0.511369,0.921786,-1.0213296,0.5010067,0.23665622,-0.38478088,0,1.0
836,837,/content/drive/MyDrive/ReCirCor/training_data/training_data/50280_AV.wav,1,151826.7,8149.8477,9199.261,-752.10376,-952.2948,53.552307,-142.82729,-19.37682,3.30762,-19.583801,0.89312196,-0.042670023,-0.13760746,-0.5624986,0.08036419,0.18322597,-0.13849574,-0.11623507,-0.3229738,0.19088173,1,0.0
837,838,/content/drive/MyDrive/ReCirCor/training_data/training_data/50280_PV.wav,1,-4856.794,-175.82549,252.65385,-6.015131,-28.462265,-16.035793,-4.0493364,1.4511683,-13.369847,-2.3253963,1.2402874,0.41295028,0.0529272,1.959836,-1.671683,-0.9342097,0.47717008,0.24360067,0.450167,0.06536147,1,1.0
838,839,/content/drive/MyDrive/ReCirCor/training_data/training_data/50280_TV.wav,1,107133.74,-119.36614,-862.8337,-495.34213,-527.9424,324.8831,125.11402,127.32187,12.12862,-19.902752,-0.016761946,-2.3575292,-0.065313,0.3244522,-1.299268,-0.8869046,-0.2244447,-0.47529623,0.7370944,-0.6538444,1,0.0
839,840,/content/drive/MyDrive/ReCirCor/training_data/training_data/50281_PV.wav,1,-8116.364,-380.0615,200.69504,-28.342453,-10.215691,-5.4258003,-2.9131067,-7.26094,67.00227,7.220208,1.9325294,0.42655852,-1.4356673,0.4005848,0.9044413,-0.6942871,-0.18637882,0.39501724,0.051765744,-0.21152008,0,1.0
840,841,/content/drive/MyDrive/ReCirCor/training_data/training_data/50281_TV.wav,1,-8750.83,-460.9553,52.721035,62.090477,-21.117329,-22.551702,-4.6379266,-1.9256266,21.74908,1.9114175,-4.5377135,0.113592386,0.30285197,-0.26526794,0.9503252,-0.03039516,-0.2318975,1.3363403,-0.34882176,-0.03895604,0,1.0
841,842,/content/drive/MyDrive/ReCirCor/training_data/training_data/50281_MV.wav,1,-7633.4497,-326.5738,66.352394,49.308666,-34.328773,-19.877344,-5.6059594,-7.0965242,68.91755,7.099243,2.878412,0.34961322,-1.5959995,-0.34523687,-0.27585098,0.44393688,0.63136184,1.5523484,0.30384666,0.7613019,0,0.0
842,843,/content/drive/MyDrive/ReCirCor/training_data/training_data/50284_AV.wav,1,-8713.88,-520.5187,38.187603,65.38576,-35.673183,-30.405212,-4.027909,-0.0081325285,-12.899423,-2.8035226,1.79713,-0.46999812,1.3492838,-0.20820443,1.297776,-1.0008416,-0.2440235,-0.39889544,0.41011053,0.3352764,0,1.0
843,844,/content/drive/MyDrive/ReCirCor/training_data/training_data/50284_PV.wav,1,-3940.064,-2287.4578,-1069.1494,120.93514,-105.68261,-21.116693,-5.3032317,-2.5405507,6.9531646,-1.366887,-4.9617343,-0.11352557,0.33567452,-0.3946774,1.1350474,-1.2790391,-0.06365077,0.030526344,-0.11295111,0.050707404,0,0.0
844,845,/content/drive/MyDrive/ReCirCor/training_data/training_data/50284_TV.wav,1,-8097.1626,-683.8164,-19.320059,72.30989,-45.758175,-31.87178,-4.4621825,0.2606734,-14.376556,-2.99839,7.5894,-0.15560916,0.5581507,-0.5738608,-1.0966961,-0.6379764,0.17679296,0.6321862,0.7315431,0.07223676,0,0.0
845,846,/content/drive/MyDrive/ReCirCor/training_data/training_data/50284_MV.wav,1,-7090.0107,-480.5235,-39.20106,68.81148,-47.30166,-27.79751,-5.6905503,-1.2843915,-0.29956695,-1.5118315,3.1576974,-0.41590175,1.1360099,-0.37034747,-0.79548335,-0.27096877,-0.74439096,-0.44571128,0.14188457,0.25841108,0,0.0
846,847,/content/drive/MyDrive/ReCirCor/training_data/training_data/50285_MV.wav,1,7047.857,749.97906,-234.92288,-193.72833,-20.258904,56.02202,16.590347,10.134021,-11.066141,-1.4699626,3.0248969,0.45140785,0.25963795,2.2652674,-0.3366641,1.0954105,0.49057263,0.010459898,-0.4370822,-0.10687077,1,1.0
847,848,/content/drive/MyDrive/ReCirCor/training_data/training_data/50289_AV.wav,1,-8475.611,32.725517,46.996845,19.14629,-5.218248,-8.070742,-3.2042828,-2.6590443,8.645434,-0.16471982,-11.106655,-0.33252755,0.89640516,0.16062798,0.9649875,0.010665271,-0.5395544,0.553825,-0.114105165,-0.30086443,1,1.0
848,849,/content/drive/MyDrive/ReCirCor/training_data/training_data/50289_PV.wav,1,-8889.169,-379.33505,138.7721,53.87834,-31.578918,-30.19271,-3.9252949,-0.26429838,-8.751698,-2.1854582,15.882431,-0.43298262,0.83734274,-0.1890227,1.3520037,-0.3876541,-0.78437567,0.46041384,-0.07617785,-0.4575676,1,1.0
849,850,/content/drive/MyDrive/ReCirCor/training_data/training_data/50289_TV.wav,1,-8911.326,-332.17368,65.78228,-28.203783,-25.229115,-17.92237,-0.621471,-2.6359897,11.8199625,0.52075016,7.9977202,-0.2712599,0.44639054,0.027860915,1.6568155,-0.571982,-1.0230842,1.1402272,0.3342398,-0.28870663,1,1.0
850,851,/content/drive/MyDrive/ReCirCor/training_data/training_data/50289_MV.wav,1,-8943.124,-277.98517,74.86823,13.085895,-28.812927,-26.61258,-2.8698595,-1.7347566,4.60836,-0.5589287,24.858278,-0.4115499,1.1637689,-0.09175756,0.31545743,1.0728794,-0.37142274,-1.8419771,0.3368574,0.54874027,1,1.0
851,852,/content/drive/MyDrive/ReCirCor/training_data/training_data/50291_AV.wav,1,26470.057,-6279.5703,-12412.672,424.79028,-223.10565,275.3467,821.46875,423.85904,50.130917,-142.36731,0.66091204,-6.4642158,-0.19216865,-0.77006775,0.10448149,1.1132721,0.061623473,0.28975376,-0.07378738,0.5456778,0,0.0
852,853,/content/drive/MyDrive/ReCirCor/training_data/training_data/50291_PV.wav,1,112780.53,74260.0,-5239.6777,13498.088,2060.7864,2285.4727,-379.82327,45.436916,2.14165,0.014923402,1.1313756,-8.5623865,-0.77841675,1.3608875,-0.2579636,0.503491,0.09003882,-0.05397189,-0.1721994,-0.25658765,0,0.0
853,854,/content/drive/MyDrive/ReCirCor/training_data/training_data/50291_MV.wav,1,14936.62,1915.842,-1042.6763,-2077.8572,-132.64099,81.71473,71.94703,14.248921,-7.8513136,-2.7165186,8.738771,-1.4522897,0.3053355,1.5559696,0.8474362,0.10783462,-0.3169452,-0.528703,-0.22597982,-0.4124456,0,1.0
854,855,/content/drive/MyDrive/ReCirCor/training_data/training_data/50295_AV.wav,1,-8682.976,-481.10184,82.20989,53.997585,-30.121763,-27.926113,-4.722474,-5.7279315,64.76535,6.929708,-6.6025124,0.42193538,-1.2593853,0.6859004,0.7983113,-0.94832426,0.40223998,0.13394943,0.032651316,-0.41118795,0,0.0
855,856,/content/drive/MyDrive/ReCirCor/training_data/training_data/50295_PV.wav,1,-8958.135,-297.84262,108.83679,62.926598,-17.93907,-21.834608,-5.421293,-4.223918,44.092773,4.443462,-1.5192335,0.40120327,-0.6191561,0.2963788,0.81250066,-0.50840163,0.065063566,0.6298421,-0.20310035,-0.3550327,0,1.0
856,857,/content/drive/MyDrive/ReCirCor/training_data/training_data/50295_TV.wav,1,-7483.464,484.8928,-38.457806,-159.10117,80.506454,68.36444,2.4526958,-4.9819546,5.8234997,0.16710483,11.814344,-0.21237072,0.9185046,-0.28879204,0.7947482,0.7296625,0.27790937,0.5463366,-0.04827487,-0.5984495,0,1.0
857,858,/content/drive/MyDrive/ReCirCor/training_data/training_data/50295_MV.wav,1,-8463.084,-187.94295,34.59031,-73.971756,32.517517,35.261925,-0.6661888,-6.729168,43.89406,3.8539045,6.745892,0.111384116,-0.26455763,0.42029205,-0.009884507,1.1144611,0.08930014,-0.013201116,-0.059357878,0.17003314,0,1.0
858,859,/content/drive/MyDrive/ReCirCor/training_data/training_data/50296_AV.wav,1,-7101.1753,-531.5483,11.017067,3.8406484,35.060005,4.584428,-6.789855,-1.3687519,19.868341,0.43107876,-3.9678547,0.20627956,0.40192363,-0.084118254,-0.13929184,0.921372,0.70108247,-1.0862044,-0.3871204,-0.3722788,0,1.0
859,860,/content/drive/MyDrive/ReCirCor/training_data/training_data/50296_PV.wav,1,-8884.687,-358.87918,161.37173,65.59899,-27.054464,-28.452549,-4.8514485,-0.23625419,2.0436401,-0.10288087,-0.46244144,0.24027154,0.8515258,-0.5405065,-0.7027381,0.34268883,-0.421424,1.4322065,0.008121113,-0.6558455,0,1.0
860,861,/content/drive/MyDrive/ReCirCor/training_data/training_data/50296_TV.wav,1,-7924.4966,-532.24,-79.27224,65.6763,-21.506361,-16.799782,-5.752835,-4.1813836,35.92482,2.7363794,-6.772631,0.13318923,-0.5590996,0.0018448097,0.16489069,0.62156075,0.28131232,1.1229656,-0.34057927,0.19622089,0,0.0
