,Input,Wav filename,flag value,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,Labels
186,187,/content/drive/MyDrive/ReCirCor/training_data/training_data/49691_AV.wav,1,-0.41703135,0.05999421,-0.2808061,-0.09379714,0.2815702,-0.16220856,-0.015766857,0.093467064,0.06904903,0.10275438,0.12603271,0.019787518,0.11607641,-0.06584729,0.02634697,0.0847875,0.028786466,0.030537842,0.11604961,0.060356166,1
780,781,/content/drive/MyDrive/ReCirCor/training_data/training_data/50295_MV.wav,1,-0.53200495,0.17288555,0.53890175,0.06542391,0.013857553,0.14723985,-0.25545192,0.018374508,-0.032444786,-0.15864412,0.029370515,-0.033989355,0.29471272,-0.04778313,-0.116264835,0.033928365,0.120264255,0.09375109,-0.008950542,0.029659998,0
868,869,/content/drive/MyDrive/ReCirCor/training_data/training_data/50339_MV.wav,1,-0.37299922,0.06527186,-0.04073644,-0.05186453,0.23536232,-0.18103948,-0.025503669,0.094378576,-0.073033825,0.070857376,0.114443034,0.045060933,0.33156058,-0.18832321,0.050566275,0.12619515,-0.11202832,0.07270619,-0.050594546,-0.010771682,0
438,439,/content/drive/MyDrive/ReCirCor/training_data/training_data/50057_TV.wav,1,-0.63017017,0.21027885,0.0019288461,0.10241449,0.2071478,-0.21128546,0.18822911,0.08879883,0.093163975,-0.025498845,0.012106828,0.22675245,0.1381077,0.018427808,-0.06481565,-0.013423514,-0.14149295,-0.11320055,-0.20810574,0.055557176,0
970,971,/content/drive/MyDrive/ReCirCor/training_data/training_data/50647_PV.wav,1,-0.20040607,0.03316642,-0.45838416,0.037072636,-0.29990348,0.13119079,0.28758135,-0.031703264,-0.11295991,0.09520035,0.015388545,-0.14627123,-0.027778927,-0.009014394,-0.014933515,0.027552916,-0.022488708,0.12796374,0.020943042,0.046024546,0
1021,1022,/content/drive/MyDrive/ReCirCor/training_data/training_data/50673_PV.wav,1,-0.24772303,0.13731696,0.26674944,0.2667926,-0.018833505,-0.17309137,0.23010427,-0.05151227,-0.025983617,0.038755577,0.2354205,0.087968364,-0.16112565,0.329974,-0.013176074,0.07107493,0.0078044534,0.016513897,0.025224287,-0.10244193,0
89,90,/content/drive/MyDrive/ReCirCor/training_data/training_data/44514_AV.wav,1,-0.010193516,-0.0077380687,0.2776632,0.11604257,0.08122232,-0.1772354,0.13425405,-0.087814406,-0.1780035,0.0028442491,-0.00056758267,-0.070424385,0.0063128485,0.036447726,-0.075031556,-0.07841039,0.12878956,-0.0052822107,-0.00850656,0.028417895,1
511,512,/content/drive/MyDrive/ReCirCor/training_data/training_data/50104_MV.wav,1,-0.40668,0.1376765,0.392254,0.10032166,-0.11507371,-0.2681718,0.25200233,-0.0184396,-0.051511392,-0.04237265,0.337176,-0.17824621,-0.047316223,0.052731432,0.020675879,0.058697037,-0.049325418,-0.0420597,-0.017013336,-0.05675057,0
944,945,/content/drive/MyDrive/ReCirCor/training_data/training_data/50628_AV.wav,1,-0.067946784,0.027065763,0.35714012,0.20531426,0.20232372,0.20773818,-0.06906562,-0.19131722,-0.3625546,0.1076757,-0.19610506,-0.13359559,-0.018555984,-0.0046052756,0.080208324,0.1857161,0.08580599,-0.044500034,0.027707893,-0.014738314,0
959,960,/content/drive/MyDrive/ReCirCor/training_data/training_data/50643_AV.wav,1,0.034620482,-0.0385278,-0.03834196,0.09704099,0.27075294,-0.07998938,0.05001001,-0.02474319,-0.1895718,0.05134218,0.033157147,-0.05855328,-0.00251854,0.043808825,-0.008717356,-0.038211375,-0.07296252,-0.04445668,-0.036604345,0.030316327,0
507,508,/content/drive/MyDrive/ReCirCor/training_data/training_data/50103_MV.wav,1,-0.6562971,0.14502527,-0.22442117,-0.08444157,0.27686337,-0.184127,0.17499526,0.1696197,0.17317177,-0.017689945,0.1984954,-0.02964275,0.052698366,0.011287332,-0.08475667,0.058279555,-0.1751899,-0.0043019843,0.05725399,0.094528615,0
31,32,/content/drive/MyDrive/ReCirCor/training_data/training_data/14998_AV.wav,1,0.26228276,-0.30263054,-0.34318534,-0.51138246,0.16031584,-0.44294006,-0.25507835,0.25650826,-0.027182758,0.11112713,-0.010435146,-0.11237549,0.1014533,-0.12658101,-0.048957136,-0.020432958,0.022832181,0.024831193,-0.077499576,0.0069070333,0
83,84,/content/drive/MyDrive/ReCirCor/training_data/training_data/40840_TV.wav,1,0.031320803,-0.039740063,0.18704097,0.0027313714,-0.11103728,-0.31449124,0.13918836,-0.07205756,-0.04128066,-0.16344348,-0.07851574,-0.021803662,-0.08536897,0.07443466,0.09518193,-0.0087104,0.040620346,0.101863086,-0.044191528,0.027029729,1
698,699,/content/drive/MyDrive/ReCirCor/training_data/training_data/50250_TV_1.wav,1,0.3908495,-0.13081142,0.5377898,0.048488062,-0.018856427,-0.09335589,0.36818966,-0.16326162,0.12636702,0.05575609,-0.011977327,-0.1396359,0.057677165,-0.072995976,-0.06308668,-0.21094899,-0.09470697,0.09447965,-0.005203616,-0.027455417,0
175,176,/content/drive/MyDrive/ReCirCor/training_data/training_data/49678_PV.wav,1,-0.41037938,0.079855844,-0.00723067,-0.056107126,-0.32004747,-0.06868736,0.051944617,0.13564967,-0.030345662,0.0900798,0.19281164,0.31732345,0.0013536471,0.07722147,-0.033372514,-0.0028666493,-0.0315154,-0.12250079,-0.13603382,-0.052882306,0
953,954,/content/drive/MyDrive/ReCirCor/training_data/training_data/50635_MV.wav,1,-0.27102464,0.06208743,0.39654303,0.10757019,0.07030769,0.22320017,0.10471853,-0.012519838,-0.2863397,0.046131235,0.050720256,-0.265363,0.13618049,0.034061413,-0.06586735,0.119650915,-0.13580711,-0.03386117,0.06889355,-0.054422222,0
91,92,/content/drive/MyDrive/ReCirCor/training_data/training_data/44514_TV.wav,1,-0.31646428,-0.00027384522,0.6940095,-0.3134654,-0.22759505,-0.19555138,-0.14813234,0.2667777,0.23304662,-0.26628855,-0.21258089,-0.22239593,-0.2928297,0.12796308,-0.045273274,-0.022770762,-0.08813351,-0.08079513,0.10333407,0.07129222,1
47,48,/content/drive/MyDrive/ReCirCor/training_data/training_data/29045_AV.wav,1,-0.27333793,-0.12788524,-0.4450844,-0.49160326,-0.5281204,-0.29460526,0.12709035,0.22703719,-0.071340434,0.26824886,0.122872576,-0.054254863,0.42789504,-0.19338182,-0.06492709,0.21534583,-0.124662176,-0.018170299,0.010680916,0.0594637,1
967,968,/content/drive/MyDrive/ReCirCor/training_data/training_data/50646_AV.wav,1,0.509365,-0.27660257,0.18763031,-0.11086858,-0.059949305,0.1862058,-0.11818366,-0.001429092,-0.26853207,0.17808563,-0.098461024,-0.051021483,0.0058270157,0.22966,-0.036468964,0.10116746,0.006430129,0.096182294,-0.065899916,0.08047612,0
1002,1003,/content/drive/MyDrive/ReCirCor/training_data/training_data/50661_MV.wav,1,0.98361033,-0.39600837,0.6362489,-0.1354617,0.13524155,0.21747182,0.116423994,-0.079567865,0.09891533,0.24380434,-0.10908186,-0.087331116,-0.08103157,-0.23785093,-0.15209502,-0.20348455,-0.013296517,0.07133558,0.0050033177,-0.012839722,0
773,774,/content/drive/MyDrive/ReCirCor/training_data/training_data/50289_MV.wav,1,-0.47507003,0.12406538,0.42655385,-0.09788738,-0.21805137,-0.35134172,-0.17895335,0.1648,0.059102416,0.04556255,-0.14860365,0.3440386,-0.1412704,0.028796358,0.1883862,0.1896726,0.16283159,0.20451503,0.16804837,0.08489799,1
757,758,/content/drive/MyDrive/ReCirCor/training_data/training_data/50278_TV.wav,1,-0.53182155,0.11147224,-0.16802163,-0.098407246,-0.28956062,0.2556635,0.033887662,0.101030976,0.11552538,0.018631905,0.14776275,-0.23622583,0.04995756,0.12567216,-0.21205303,0.02392414,-0.024181653,-0.01569942,-0.08257774,0.0810594,0
74,75,/content/drive/MyDrive/ReCirCor/training_data/training_data/40058_PV.wav,1,-0.14077625,-0.05309355,-0.21277028,-0.117468365,-0.36776522,0.085209444,0.07665647,-0.2580851,-0.1258992,0.06384384,-0.07435695,-0.22979441,0.18498057,-0.053382732,0.0017934947,0.021441773,0.37938008,-0.15956774,0.056454163,-0.049446058,0
111,112,/content/drive/MyDrive/ReCirCor/training_data/training_data/49561_TV.wav,1,-0.39328372,0.110707015,-0.21397972,0.08616433,0.31574887,-0.1442513,0.28246155,-0.035488296,0.07361271,-0.009697544,-0.0022698941,-0.106996424,0.07067114,0.061947525,-0.035998512,0.095825836,-0.091882825,-0.046973284,-0.0658148,-0.071232274,0
841,842,/content/drive/MyDrive/ReCirCor/training_data/training_data/50326_TV.wav,1,-0.044423204,-0.060506035,0.28367105,-0.049232952,-0.086805865,-0.35241106,0.21644698,-0.051282417,-0.22324112,-0.054411903,-0.21563342,0.1766631,0.000692153,0.02348035,0.010642032,0.005360909,0.017373642,0.06859665,0.00989575,-0.023749862,1
806,807,/content/drive/MyDrive/ReCirCor/training_data/training_data/50312_AV.wav,1,1.038609,-0.5169253,-0.009275254,-0.31196707,0.45898926,0.20784271,0.21988675,-0.20058717,0.2720702,-0.09075444,-0.1400621,-0.0972386,0.028758753,0.009902362,-0.1776035,0.25249788,-0.09896257,-0.23138815,0.11992943,0.16979644,0
701,702,/content/drive/MyDrive/ReCirCor/training_data/training_data/50251_AV.wav,1,-0.041217174,-0.058736127,0.41179702,-0.11162938,-0.14925584,-0.16041036,-0.36705127,0.1138441,0.010284462,0.049856264,0.19262202,0.09788593,-0.051746994,0.21397433,-0.16848841,-0.001797822,-0.047519792,-0.015243518,0.07903899,-0.021599896,0
602,603,/content/drive/MyDrive/ReCirCor/training_data/training_data/50164_MV.wav,1,-0.50598985,0.24844158,0.4238725,0.2670701,-0.0107598575,0.09884057,-0.0064973785,-0.16129243,0.019209672,-0.20693831,-0.05197479,0.05640204,-0.05099502,9.998722e-05,0.20222043,0.030146118,0.03953751,0.17857696,-0.03427782,0.179724,0
671,672,/content/drive/MyDrive/ReCirCor/training_data/training_data/50231_TV.wav,1,0.20862834,0.0073527787,0.21957172,0.31395787,-0.10180461,-0.11132191,0.3323049,-0.23976167,-0.060559057,-0.1816732,0.037510403,-0.0103074955,-0.08857425,0.084520295,0.04302559,-0.044183902,-0.058426872,0.06554249,-0.059829053,0.018930081,0
462,463,/content/drive/MyDrive/ReCirCor/training_data/training_data/50076_AV.wav,1,0.09489027,-0.114276685,-0.27854896,-0.08660872,0.24720559,-0.28542975,0.1351876,-0.17191042,0.13543354,-0.21423759,-0.08394279,-0.098259605,0.053769346,0.012052774,-0.022084618,-0.12543721,0.086856075,-0.16150197,0.055368077,-0.051881574,0
337,338,/content/drive/MyDrive/ReCirCor/training_data/training_data/49990_AV.wav,1,-0.13327007,0.06344837,0.26700863,0.13321744,0.0054636532,-0.05793419,-0.19069798,0.019315006,-0.052870292,0.06614792,0.017656742,0.13231565,-0.043221593,0.09397593,0.017835481,-0.0054540257,0.05326598,-0.0036238919,0.03569681,0.065766856,0
629,630,/content/drive/MyDrive/ReCirCor/training_data/training_data/50210_MV_1.wav,1,-0.43248618,0.18294418,0.37993997,0.20324835,-0.0012931342,0.01610218,0.05084309,-0.12194427,-0.08525909,-0.04427622,0.1351125,0.014341369,0.07732278,-0.041062057,0.11214808,0.05604387,-0.003584433,-0.0053065466,-0.10000723,0.08340245,0
619,620,/content/drive/MyDrive/ReCirCor/training_data/training_data/50206_MV.wav,1,-0.7911189,0.23014337,0.21578503,-0.082138166,-0.2775491,-0.019368047,-0.06928218,0.14742069,0.28786242,-0.12199237,0.06849423,0.3346566,0.123813376,0.039142888,-0.11261592,0.006864895,-0.045866672,-0.16407627,-0.30191433,-0.028589105,0
341,342,/content/drive/MyDrive/ReCirCor/training_data/training_data/49993_AV.wav,1,0.21646433,-0.18163523,-0.40414187,-0.15531968,0.3133548,-0.15109882,-0.25147277,0.010902741,0.032248218,0.10474581,0.22221836,0.06839023,0.05969754,0.15674163,0.059862886,-0.08391319,0.03828568,-0.04290625,-0.01615814,-0.06565317,0
656,657,/content/drive/MyDrive/ReCirCor/training_data/training_data/50225_PV.wav,1,0.29150617,-0.019316766,0.38230464,0.29669154,-0.071625456,-0.19084717,0.36084378,-0.031179307,-0.103279896,-0.26599059,-0.20636423,-0.047992878,-0.12705946,0.04383245,-0.1548491,0.10537643,-0.18681389,0.115492076,-0.044230137,-0.120379046,0
575,576,/content/drive/MyDrive/ReCirCor/training_data/training_data/50143_PV.wav,1,-0.18302049,0.05662755,-0.054349415,0.049359433,-0.20371793,0.41416523,-0.5283033,-0.07556192,0.09895615,0.030501407,0.15458615,0.14905615,-0.24435903,0.07390707,0.11462517,-0.11191182,0.06852338,-0.07039268,-0.011582317,0.0052898927,0
860,861,/content/drive/MyDrive/ReCirCor/training_data/training_data/50336_TV.wav,1,-0.5164601,0.15572919,-0.22583969,0.093384445,0.5215767,0.29915938,-0.06444284,-0.014613747,0.10900118,-0.12928817,-0.036235265,-0.19772011,0.054289207,0.017729377,-0.06374224,-0.017779887,-0.025456335,0.005546167,0.012734983,-0.002848923,0
330,331,/content/drive/MyDrive/ReCirCor/training_data/training_data/49987_MV.wav,1,1.1847701,-0.6114571,0.044544816,-0.5039228,-0.23016536,0.60317326,-0.037572544,0.020800283,0.18191501,0.221702,-0.16666532,-0.08590217,-0.023215234,0.2629103,0.06272409,0.00441008,-0.04613803,0.08225549,-0.10825493,0.08101665,0
398,399,/content/drive/MyDrive/ReCirCor/training_data/training_data/50026_AV.wav,1,-0.106445,0.009819056,0.13222453,0.091905735,-0.10396386,-0.110097066,0.09723062,-0.117570415,-0.22732015,0.090847775,0.09412299,-0.024832865,0.10219345,-0.0043765246,-0.0016915285,-0.014152027,0.030734424,-0.07425418,-0.012282524,0.030518271,0
740,741,/content/drive/MyDrive/ReCirCor/training_data/training_data/50273_PV.wav,1,-0.10805419,-0.06098498,-0.49747312,-0.13627101,0.30844247,-0.3086715,-0.022119097,0.09802821,0.02602651,0.19728361,-0.023301559,0.09764904,-0.11704458,-0.00050078856,-0.05875106,0.020400262,0.11072954,0.108795665,-0.024600094,0.027454402,0
811,812,/content/drive/MyDrive/ReCirCor/training_data/training_data/50314_PV.wav,1,0.31752127,-0.22381295,-0.045105398,-0.21261746,-0.25568208,0.08361807,-0.2498844,-0.027977573,-0.13914768,0.10910516,-0.040372435,-0.08904111,-0.12977526,-0.15637766,0.0050146934,-0.047307122,0.03882208,0.021479728,0.04758912,0.01032493,0
162,163,/content/drive/MyDrive/ReCirCor/training_data/training_data/49641_TV.wav,1,-0.014168876,-0.045837846,-0.44429132,0.015863864,0.3621064,-0.21515888,0.17669402,-0.016960887,0.014536733,-0.011837958,0.056139145,-0.042230774,-0.06080345,-0.0062501226,-0.022490539,-0.039618213,-0.025571907,0.0068201907,0.027828885,-0.0041165547,0
783,784,/content/drive/MyDrive/ReCirCor/training_data/training_data/50296_TV.wav,1,-0.43077174,0.17909777,0.39949664,0.18760939,-0.011358066,0.25735107,-0.12538466,-0.09576451,0.011613388,-0.24945746,0.26508892,-0.08987182,0.17408681,0.002186122,0.040959075,-0.09413774,-0.062637575,-0.08920906,0.017454628,-0.0018702168,0
779,780,/content/drive/MyDrive/ReCirCor/training_data/training_data/50295_TV.wav,1,-0.39921322,0.0479931,0.24964741,-0.12565191,-0.13056885,0.18907629,-0.085335396,0.044291276,-0.10847654,-0.09643546,-0.05117838,-0.27471322,0.054646257,-0.08810297,0.03345665,0.07309994,-0.04243108,0.012479415,0.18955265,-0.0067372443,0
478,479,/content/drive/MyDrive/ReCirCor/training_data/training_data/50085_AV.wav,1,-0.20291673,0.014293048,-0.40669551,0.02383816,-0.2782216,0.0839893,0.15639344,-0.12329469,-0.14822887,0.19652,0.14844455,0.039997265,0.0016151672,-0.041125767,0.025362238,-0.034934312,-0.16388488,-0.07383072,0.064552136,0.024973357,0
460,461,/content/drive/MyDrive/ReCirCor/training_data/training_data/50075_AV.wav,1,-0.0688667,-0.023830485,0.0644953,-0.028522758,0.1082825,-0.23348214,-0.17689092,0.02166337,0.009786978,0.075258575,-0.086163975,0.17982696,-0.081081875,0.12839124,-0.06548909,0.029007629,0.17443413,0.0068777855,-0.07801117,-0.18889265,0
948,949,/content/drive/MyDrive/ReCirCor/training_data/training_data/50631_AV.wav,1,2.3727558,-0.953249,0.96219313,-0.49078393,0.31687456,0.8308021,0.31002113,-0.2850439,0.80172414,0.6553164,0.49986202,0.04376067,0.021378811,-0.156829,-0.27092558,0.39741442,0.42686,0.021959402,-0.2538178,0.11624817,0
837,838,/content/drive/MyDrive/ReCirCor/training_data/training_data/50325_TV.wav,1,-0.1118254,-0.055628467,0.020364897,-0.17706667,0.18966919,-0.17532478,-0.19160931,-0.09059904,0.12827018,-0.12669331,-0.20556507,0.026437737,-0.09081828,-0.030212991,0.20310682,0.058882214,0.15160498,-0.05965018,0.05865067,-0.0488859,0
940,941,/content/drive/MyDrive/ReCirCor/training_data/training_data/50624_AV.wav,1,-0.5783122,0.18366773,0.37125644,0.11783225,0.11600109,0.030344997,-0.041964225,0.018577276,-0.1983104,0.03204082,-0.04322328,0.3125826,0.28245607,-0.10084187,-0.007940769,0.09637904,-0.092017464,0.02731144,-0.049038593,-0.0534996,0
189,190,/content/drive/MyDrive/ReCirCor/training_data/training_data/49691_MV.wav,1,-0.43819553,0.08699531,0.21511304,-0.06352362,-0.21492307,-0.20745885,0.054818273,0.14949508,0.032418825,0.009876064,0.12541914,0.19049169,0.09552582,0.17615284,-0.16504678,0.09955903,0.050238807,0.22686622,0.19851334,0.021750065,1
571,572,/content/drive/MyDrive/ReCirCor/training_data/training_data/50138_MV.wav,1,0.09187746,-0.094802804,-0.44032526,-0.06514386,-0.3478434,0.15740153,0.12047276,-0.10992556,0.040373646,-0.10259492,-0.122123145,-0.042029884,-0.13376153,0.054435566,-0.07122917,-0.17676547,-0.04901765,-0.15151146,-0.14984974,-0.017537994,1
584,585,/content/drive/MyDrive/ReCirCor/training_data/training_data/50150_MV.wav,1,0.22065751,-0.06269618,0.05040716,0.18573835,0.24078357,-0.0065447334,-0.11024509,-0.23923063,-0.08511247,-0.029789094,0.05725286,0.0031460042,-0.18939063,0.100836776,0.10576847,-0.09266076,-0.08872417,-0.079253964,-0.02517536,-0.08125594,1
713,714,/content/drive/MyDrive/ReCirCor/training_data/training_data/50258_PV.wav,1,-0.5291882,0.11934574,-0.032421898,-0.12811685,-0.069183536,-0.31970137,-0.06442079,0.21340805,0.17957951,0.2344672,0.5154237,-0.028819699,-0.2801038,0.06986944,0.10491817,0.19248134,-0.012645318,0.028791223,0.16534956,-0.061419465,1
695,696,/content/drive/MyDrive/ReCirCor/training_data/training_data/50249_MV.wav,1,2.0699131,-0.98389846,0.16626863,-0.80075604,-0.18416782,0.47642598,0.09852263,-0.018303428,0.5306777,0.30738947,-0.07239511,-0.028309256,0.38281775,0.29689083,0.06369639,-0.20495576,0.0905341,0.26007816,-0.21028383,-0.1570851,0
651,652,/content/drive/MyDrive/ReCirCor/training_data/training_data/50221_AV.wav,1,-0.10441667,-0.02604498,-0.18982583,-0.028673617,0.23647505,-0.22583294,0.135292,-0.012990922,0.0870829,-0.13926286,0.04054276,-0.07938696,0.03543854,0.05584968,-0.010362127,-0.058016878,-0.040177472,-0.044795666,0.07898292,0.046881195,1
464,465,/content/drive/MyDrive/ReCirCor/training_data/training_data/50076_TV.wav,1,0.68507504,-0.15872602,-0.2288687,0.30707854,-0.17485131,-0.078934744,0.34705982,-0.41141695,0.07619434,-0.38927183,0.028949117,0.01868689,-0.22302225,-0.060649052,-0.17379059,-0.062031575,-0.03929147,0.012090733,0.05239386,-0.017699238,0
486,487,/content/drive/MyDrive/ReCirCor/training_data/training_data/50089_PV.wav,1,-0.3371636,-0.02935001,-0.2777711,-0.2937281,0.21679705,-0.29399735,-0.015324438,0.18033198,0.18572493,0.013964518,0.023091521,-0.27966362,-0.038482502,-0.012965708,-0.14140318,0.0053036194,0.039317984,-0.06295946,0.012127749,-0.024817375,0
540,541,/content/drive/MyDrive/ReCirCor/training_data/training_data/50121_PV.wav,1,-0.4285559,0.12768584,0.5446775,0.03407699,-0.07747937,-0.08601263,0.055778366,0.057884254,0.069473214,-0.23351367,0.08046864,-0.17499684,0.047818903,0.14626306,-0.11487,-0.005700204,0.005151904,-0.041982207,0.03272247,-0.0012657424,0
597,598,/content/drive/MyDrive/ReCirCor/training_data/training_data/50161_PV.wav,1,-0.028401168,-0.06271099,-0.19366969,-0.0902203,0.33593434,-0.017100964,-0.18869512,0.019824803,0.11021884,-0.063817695,-0.05277237,-0.17965864,-0.20028757,-0.024197645,0.0016397506,-0.13984954,-0.09247571,-0.13619241,0.051828068,-0.036661908,1
815,816,/content/drive/MyDrive/ReCirCor/training_data/training_data/50316_MV.wav,1,0.033575073,-0.12053101,-0.124900974,-0.21044318,-0.29989475,0.13533108,-0.41032636,0.18447697,-0.09337449,0.18493459,0.022765877,0.053067643,-0.060711786,0.05087729,-0.09774424,-0.082627594,0.0345565,-0.0024087387,-0.06750354,0.060729895,0
897,898,/content/drive/MyDrive/ReCirCor/training_data/training_data/50354_PV.wav,1,-0.25581968,0.02285482,-0.40588573,-0.043330573,-0.27252823,0.1744759,0.15606296,-0.043794986,-0.03591177,0.10856603,-0.0028052907,-0.055752087,-0.033233095,0.028951423,-0.026139775,-0.0147185465,-0.0307066,-0.02198909,0.056081768,0.020139126,0
445,446,/content/drive/MyDrive/ReCirCor/training_data/training_data/50066_MV.wav,1,1.0273876,-0.5202576,0.14013046,-0.39600262,-0.07801746,0.37816364,0.11169365,-0.20788075,0.084355,0.28715348,-0.114968546,-0.13207965,0.14364432,-0.25969318,-0.041791864,-0.13380305,0.07872404,0.056961946,-0.021270039,-0.17559905,0
222,223,/content/drive/MyDrive/ReCirCor/training_data/training_data/49754_PV.wav,1,0.48888874,-0.233054,-0.077238366,-0.17361194,0.09126033,-0.38551936,-0.30231893,-0.16982532,0.097445935,-0.20546167,0.18413804,0.10703613,-0.02821946,-0.22951438,0.5098043,-0.17356445,-0.02810701,0.032720607,0.082474485,0.17029274,1
389,390,/content/drive/MyDrive/ReCirCor/training_data/training_data/50017_PV.wav,1,-0.52055365,0.23117065,0.3235343,0.19159526,-0.08717158,0.09985033,-0.061870854,-0.044338897,0.047648717,-0.022818437,0.14260606,0.045977116,-0.10572868,0.029484134,0.13892862,0.021431409,-0.03263887,-0.048648965,-0.12965287,0.020991556,0
312,313,/content/drive/MyDrive/ReCirCor/training_data/training_data/49970_MV.wav,1,0.028520895,-0.08044945,-0.2604056,-0.024884256,0.39401975,0.006057166,-0.16445121,0.3015587,-0.24251552,0.24759467,0.20351727,0.07459101,-0.14903563,0.059981395,-0.14461397,-0.015514979,-0.1660606,0.20518316,-0.11612285,-0.06926071,0
439,440,/content/drive/MyDrive/ReCirCor/training_data/training_data/50057_MV.wav,1,-0.44962648,0.17781213,0.15493146,0.19890213,-0.13371094,0.08280906,0.21980698,-0.012006086,-0.13935661,0.020869419,-0.101456836,0.09712076,-0.04863112,0.06810791,-0.02878174,0.008249869,-0.11255623,0.0075150933,-0.040091537,0.026604172,0
499,500,/content/drive/MyDrive/ReCirCor/training_data/training_data/50099_PV.wav,1,0.3129102,-0.21213017,-0.17526935,-0.15002884,0.20690268,-0.29460818,-0.34420082,-0.09031591,-0.1430822,0.16503832,0.09413066,0.032295607,-0.01667493,-0.15602568,0.1028071,-0.10869267,0.16206068,-0.07590864,0.021262603,0.15185516,1
886,887,/content/drive/MyDrive/ReCirCor/training_data/training_data/50349_PV.wav,1,-0.43288428,0.110311545,0.4756138,0.026792508,0.1334925,0.16308387,-0.3459782,0.055584237,-0.14433034,0.03687239,-0.0930404,-0.018537179,0.020960331,-0.021873556,-0.13170443,0.032396507,0.13767983,-0.0047964384,-0.023821807,0.016824795,0
930,931,/content/drive/MyDrive/ReCirCor/training_data/training_data/50393_PV.wav,1,-0.48299554,0.08923737,-0.43293113,-0.059816692,0.3130946,-0.29756835,0.31759748,0.086393304,0.09356705,0.025540873,-0.034547646,0.0985407,0.050540756,0.010285498,0.029320082,0.08934795,0.0072659254,-0.060111146,0.050636202,-0.113934934,0
352,353,/content/drive/MyDrive/ReCirCor/training_data/training_data/49995_MV.wav,1,-0.37538317,0.0914411,0.057537522,0.020224934,-0.10331892,0.020642992,0.047698524,0.121097215,-0.12321996,0.07468922,-0.108626485,0.10337927,0.027103094,-0.021730352,0.0027768302,0.052464355,-0.2309675,0.02677549,0.061821334,0.01602422,0
411,412,/content/drive/MyDrive/ReCirCor/training_data/training_data/50037_AV.wav,1,0.3406261,-0.10980541,0.51020664,0.20328481,0.31491426,0.47882327,-0.22869515,-0.1717339,-0.2764179,0.34915093,-0.07527014,-0.050631717,-0.26006553,0.08394284,0.020971477,0.26805848,0.089853406,-0.12885,-0.055777688,0.07286834,0
845,846,/content/drive/MyDrive/ReCirCor/training_data/training_data/50327_TV.wav,1,-0.40374988,0.06391322,0.07740224,-0.1814335,0.123457976,-0.2612768,-0.0927057,0.084217876,0.23395927,-0.20637383,-0.15587585,-0.04818462,0.045439564,-0.033595875,0.06725855,0.04736506,0.13029218,-0.0021153374,-0.10782959,-0.033578333,0
380,381,/content/drive/MyDrive/ReCirCor/training_data/training_data/50014_AV.wav,1,0.098802865,-0.17852132,-0.20920435,-0.2688488,-0.2922668,0.0524637,-0.096992634,0.062652454,-0.20154582,0.14458291,-0.008674219,-0.14092837,0.29885438,-0.13824429,-0.049301025,0.08737034,0.031728912,0.00783583,-0.009868674,-0.031710017,0
218,219,/content/drive/MyDrive/ReCirCor/training_data/training_data/49751_PV.wav,1,-0.008012049,-0.055833142,-0.45706013,-0.045405786,-0.3029875,0.20896159,-0.014364146,-0.008197133,-0.09307239,0.15259884,0.05246105,-0.070140384,-0.1025732,0.017880552,-0.010947536,-0.068402626,-0.0609373,-0.013391536,-0.0150489565,-0.009789856,1
942,943,/content/drive/MyDrive/ReCirCor/training_data/training_data/50624_TV.wav,1,-0.4687509,0.13014427,0.4809513,-0.026548898,-0.14572361,-0.0545203,-0.07544404,0.08146042,0.04090648,-0.07490268,-0.0045622387,-0.07966341,0.044645324,0.16301972,-0.14544006,0.10189795,0.11674706,0.0503482,-0.22169079,-0.12852356,0
749,750,/content/drive/MyDrive/ReCirCor/training_data/training_data/50276_TV.wav,1,-0.20464374,0.10917631,-0.48824722,0.22933982,0.5584645,0.08164973,0.16394807,-0.13079752,-0.070241846,0.14043672,-0.37597123,0.07150275,-0.08845813,0.04844114,-0.08837159,0.042814102,0.12597871,0.10759587,-0.08245324,-0.09698029,0
388,389,/content/drive/MyDrive/ReCirCor/training_data/training_data/50017_AV.wav,1,-0.7117242,0.25459498,-0.31163752,0.12628222,0.4608805,0.23133607,-0.055713624,0.0156308,0.37352026,-0.13937706,0.39704812,-0.07258533,-0.04204317,0.069735624,-0.03677653,-0.04623828,-0.13954686,0.0043458045,0.06696643,0.09141927,0
427,428,/content/drive/MyDrive/ReCirCor/training_data/training_data/50053_PV.wav,1,-0.4652217,0.16127884,0.4944549,0.07355243,0.072501905,0.025102558,0.10809931,0.014515296,0.010377542,-0.085192375,0.1377395,-0.35794133,0.020905722,-0.08985711,0.15571277,0.15068409,-0.11476441,-0.111383915,0.05470572,-0.08699344,0
468,469,/content/drive/MyDrive/ReCirCor/training_data/training_data/50078_PV.wav,1,-0.41253713,0.16772355,-0.3367266,0.070678055,0.4883206,0.2157446,-0.16997936,-0.014744298,0.25953895,-0.09279638,-0.036763888,-0.19078384,-0.21553329,0.07173954,0.0114255985,-0.039993875,0.09793109,0.11687032,-0.07221084,0.028080383,0
